iid_pid,gender,condtn,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
1476,1,2,0,0.05,0,29.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1475,1,2,0,0.16,0,29.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,9.0,10.0,8.0,9.0,8.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1474,1,2,0,-0.19,0,25.0,6.0,15.0,3.0,50.0,20.0,2.0,10.0,4.0,7.0,8.0,5.0,7.0,4.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1473,1,2,0,0.08,1,23.0,4.0,15.0,21.0,18.0,18.0,10.0,18.0,4.0,8.0,8.0,4.0,5.0,4.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1472,1,2,0,0.31,0,27.0,2.0,25.0,15.0,20.0,20.0,20.0,0.0,5.0,9.0,8.0,6.0,6.0,6.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1471,1,2,0,-0.46,0,23.0,2.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,10.0,10.0,3.0,10.0,2.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1470,1,2,0,-0.16,0,23.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,1.0,3.0,4.0,2.0,4.0,1.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1469,1,2,0,-0.13,0,22.0,2.0,15.0,20.0,20.0,20.0,5.0,20.0,6.0,7.0,7.0,5.0,7.0,4.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1468,1,2,0,0.18,0,30.0,2.0,20.0,25.0,15.0,15.0,15.0,10.0,4.0,7.0,9.0,4.0,8.0,3.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1467,1,2,0,0.17,0,32.0,3.0,30.0,30.0,30.0,5.0,0.0,5.0,3.0,7.0,7.0,2.0,2.0,5.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1466,1,2,0,0.17,0,35.0,3.0,10.0,32.0,20.0,12.0,11.0,15.0,5.0,8.0,8.0,7.0,8.0,6.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1465,1,2,0,0.19,0,25.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,10.0,8.0,8.0,7.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1464,1,2,0,0.04,0,28.0,2.0,10.0,10.0,20.0,20.0,20.0,20.0,3.0,8.0,9.0,2.0,9.0,2.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1463,1,2,0,-0.35,1,27.0,4.0,10.0,20.0,20.0,10.0,20.0,20.0,6.0,8.0,7.0,6.0,8.0,6.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1462,1,2,0,0.35,1,26.0,4.0,10.0,20.0,15.0,20.0,20.0,15.0,4.0,6.0,6.0,5.0,5.0,5.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1461,1,2,0,-0.13,0,23.0,3.0,10.0,25.0,20.0,10.0,20.0,15.0,2.0,9.0,9.0,2.0,9.0,2.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1460,1,2,0,-0.21,0,22.0,2.0,15.0,20.0,20.0,20.0,15.0,10.0,3.0,5.0,6.0,3.0,6.829583802024747,2.0,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1459,1,2,0,0.15,0,34.0,2.0,10.0,10.0,30.0,20.0,10.0,20.0,1.0,10.0,5.0,6.427455186149839,6.829583802024747,5.563764665873151,22.0,8.0,4.0,3.0,2.0,110015.0,45296.35067491564,3.0,4.0,3.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,40.0,8.0,10.0,12.0,10.0,20.0
1458,1,2,1,0.17,0,29.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1457,1,2,0,0.54,0,29.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,8.0,9.0,4.0,9.0,5.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1456,1,2,0,0.43,1,25.0,6.0,15.0,3.0,50.0,20.0,2.0,10.0,6.0,7.0,8.0,7.0,7.0,5.563764665873151,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1455,1,2,0,0.31,0,23.0,4.0,15.0,21.0,18.0,18.0,10.0,18.0,5.0,8.0,8.0,6.0,7.0,4.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1454,1,2,0,0.13,0,27.0,2.0,25.0,15.0,20.0,20.0,20.0,0.0,8.0,9.0,10.0,10.0,9.0,9.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1453,1,2,0,0.54,0,23.0,2.0,15.0,15.0,20.0,15.0,20.0,15.0,4.0,10.0,10.0,6.0,10.0,9.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1452,1,2,0,0.38,0,23.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,3.0,10.0,9.0,5.0,9.0,5.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1451,1,2,1,0.32,0,22.0,2.0,15.0,20.0,20.0,20.0,5.0,20.0,7.0,6.0,6.0,5.0,5.0,5.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1450,1,2,0,0.32,0,30.0,2.0,20.0,25.0,15.0,15.0,15.0,10.0,5.0,8.0,8.0,5.0,8.0,3.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1449,1,2,0,0.62,0,32.0,3.0,30.0,30.0,30.0,5.0,0.0,5.0,2.0,5.0,7.0,4.0,7.0,5.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1448,1,2,0,0.58,0,35.0,3.0,10.0,32.0,20.0,12.0,11.0,15.0,4.0,8.0,7.0,4.0,5.0,3.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1447,1,2,0,0.43,1,25.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,10.0,9.0,10.0,8.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1446,1,2,0,0.65,0,28.0,2.0,10.0,10.0,20.0,20.0,20.0,20.0,3.0,8.0,8.0,6.0,7.0,5.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1445,1,2,0,0.54,0,27.0,4.0,10.0,20.0,20.0,10.0,20.0,20.0,6.0,8.0,8.0,7.0,8.0,7.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1444,1,2,0,0.56,0,26.0,4.0,10.0,20.0,15.0,20.0,20.0,15.0,4.0,6.0,6.0,6.0,6.0,4.0,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1443,1,2,0,0.38,0,23.0,3.0,10.0,25.0,20.0,10.0,20.0,15.0,2.0,9.0,9.0,4.0,6.829583802024747,5.563764665873151,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1442,1,2,0,0.45,0,22.0,2.0,15.0,20.0,20.0,20.0,15.0,10.0,4.0,6.0,6.0,4.0,6.829583802024747,5.563764665873151,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1441,1,2,0,0.51,0,34.0,2.0,10.0,10.0,30.0,20.0,10.0,20.0,1.0,10.0,7.416958174904943,6.427455186149839,6.829583802024747,5.563764665873151,30.0,8.0,6.0,8.0,9.0,92425.0,45296.35067491564,1.0,3.0,2.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,7.0,7.0,3.0,7.0,6.0,2.0,5.0,20.0,25.0,25.0,15.0,5.0,10.0
1440,1,2,0,0.37,1,29.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1439,1,2,1,0.59,1,29.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1438,1,2,1,0.6,0,25.0,6.0,15.0,3.0,50.0,20.0,2.0,10.0,8.0,7.0,8.0,8.0,8.0,5.563764665873151,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1437,1,2,0,0.02,0,23.0,4.0,15.0,21.0,18.0,18.0,10.0,18.0,7.0,8.0,7.0,6.0,5.0,4.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1436,1,2,1,0.64,1,27.0,2.0,25.0,15.0,20.0,20.0,20.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1435,1,2,0,0.08,1,23.0,2.0,15.0,15.0,20.0,15.0,20.0,15.0,8.0,10.0,10.0,8.0,10.0,8.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1434,1,2,1,0.24,1,23.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,8.0,8.0,7.0,7.0,8.0,7.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1433,1,2,0,0.8,1,22.0,2.0,15.0,20.0,20.0,20.0,5.0,20.0,7.0,6.0,6.0,5.0,5.0,5.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1432,1,2,0,0.5,1,30.0,2.0,20.0,25.0,15.0,15.0,15.0,10.0,8.0,7.0,7.0,6.0,6.0,5.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1431,1,2,0,0.67,0,32.0,3.0,30.0,30.0,30.0,5.0,0.0,5.0,7.0,5.0,6.0,7.0,5.0,7.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1430,1,2,1,0.79,0,35.0,3.0,10.0,32.0,20.0,12.0,11.0,15.0,8.0,7.0,8.0,8.0,8.0,7.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1429,1,2,1,0.66,0,25.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1428,1,2,1,0.61,1,28.0,2.0,10.0,10.0,20.0,20.0,20.0,20.0,8.0,8.0,8.0,7.0,9.0,8.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1427,1,2,0,0.14,0,27.0,4.0,10.0,20.0,20.0,10.0,20.0,20.0,8.0,8.0,8.0,8.0,7.0,7.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1426,1,2,0,0.9,0,26.0,4.0,10.0,20.0,15.0,20.0,20.0,15.0,7.0,7.0,7.0,7.0,7.0,7.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1425,1,2,0,0.43,0,23.0,3.0,10.0,25.0,20.0,10.0,20.0,15.0,7.0,9.0,9.0,9.0,6.829583802024747,9.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1424,1,2,1,0.55,1,22.0,2.0,15.0,20.0,20.0,20.0,15.0,10.0,10.0,7.0,8.0,7.0,9.0,9.0,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1423,1,2,0,0.71,1,34.0,2.0,10.0,10.0,30.0,20.0,10.0,20.0,6.0,8.0,8.0,6.0,8.0,5.563764665873151,28.0,1.0,2.0,1.0,1.0,10022.0,55419.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,5.0,9.0,6.0,6.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,30.0,30.0,20.0,10.0,10.0,0.0
1422,1,2,0,-0.16,1,29.0,2.0,14.0,20.0,18.0,24.0,18.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,39.0,11.0,2.0,1.0,1.0,45242.0,51725.0,4.0,4.0,2.0,2.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1421,1,2,1,0.41,1,29.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,8.0,7.0,8.0,3.0,8.0,6.0,39.0,11.0,2.0,1.0,1.0,45242.0,51725.0,4.0,4.0,2.0,2.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1420,1,2,0,0.11,0,25.0,6.0,15.0,3.0,50.0,20.0,2.0,10.0,6.0,9.0,8.0,5.0,8.0,3.0,39.0,11.0,2.0,1.0,1.0,45242.0,51725.0,4.0,4.0,2.0,2.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1419,1,2,0,0.26,0,23.0,4.0,15.0,21.0,18.0,18.0,10.0,18.0,6.0,6.0,6.0,5.0,4.0,3.0,39.0,11.0,2.0,1.0,1.0,45242.0,51725.0,4.0,4.0,2.0,2.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1418,1,2,0,0.0,1,27.0,2.0,25.0,15.0,20.0,20.0,20.0,0.0,6.0,9.0,7.0,6.0,7.0,5.0,39.0,11.0,2.0,1.0,1.0,45242.0,51725.0,4.0,4.0,2.0,2.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1417,1,2,0,0.43,1,23.0,2.0,15.0,15.0,20.0,15.0,20.0,15.0,3.0,10.0,10.0,3.0,10.0,10.0,39.0,11.0,2.0,1.0,1.0,45242.0,51725.0,4.0,4.0,2.0,2.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1416,1,2,0,0.67,1,23.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,2.0,8.0,8.0,5.0,9.0,7.0,39.0,11.0,2.0,1.0,1.0,45242.0,51725.0,4.0,4.0,2.0,2.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1415,1,2,0,0.13,1,22.0,2.0,15.0,20.0,20.0,20.0,5.0,20.0,7.0,8.0,7.0,5.0,5.0,5.0,39.0,11.0,2.0,1.0,1.0,45242.0,51725.0,4.0,4.0,2.0,2.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
1414,1,2,0,0.07,1,30.0,2.0,20.0,25.0,15.0,15.0,15.0,10.0,8.0,8.0,8.0,1.0,1.0,1.0,39.0,11.0,2.0,1.0,1.0,45242.0,51725.0,4.0,4.0,2.0,2.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,40.0,20.0,15.0,20.0,0.0,5.0
