iid_pid;iid;id;gender;idg;condtn;wave;round;position;positin1;order;partner;pid;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;age;field;field_cd;race;imprace;imprelig;from;zipcode;income;goal;date;go_out;career;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;exphappy;expnum;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1
517;40;1;1;2;2;2;19;19;;3;13;33;0;-0,29;0;30;2;30;20;30;10;0;10;1;6.00;8.00;7.00;10.00;7.00;4.00;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
516;40;1;1;2;2;2;19;18;;2;12;32;0;-0,05;1;27;4;50;0;50;0;0;0;0;4.00;8.00;7.00;9.00;;6.00;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
515;40;1;1;2;2;2;19;8;;11;11;31;0;-0,19;0;24;2;35;10;20;20;10;5;0;4.00;6.00;6.00;6.00;6.00;4.00;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
514;40;1;1;2;2;2;19;15;;18;10;30;0;0,19;0;23;2;10;20;20;20;20;10;0;3.00;6.00;6.00;5.00;6.00;5.00;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
513;40;1;1;2;2;2;19;9;;12;9;29;0;0,11;0;22;2;20;22;18;15;15;10;0;4.00;9.00;4.00;4.00;5.00;;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
512;40;1;1;2;2;2;19;1;;4;8;28;0;;0;26;2;;;;;;;0;3.00;6.00;6.00;6.00;5.00;2.00;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
511;40;1;1;2;2;2;19;4;;7;7;27;0;-0,13;0;22;3;17;10;18;20;25;10;0;2.00;6.00;6.00;6.00;6.00;;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
510;40;1;1;2;2;2;19;13;;16;6;26;0;-0,38;0;23;2;20;20;20;15;15;10;0;2.00;5.00;5.00;3.00;5.00;2.00;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
509;40;1;1;2;2;2;19;12;;15;5;25;0;-0,12;0;25;2;20;20;15;15;15;15;0;7.00;8.00;9.00;6.00;8.00;5.00;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
508;40;1;1;2;2;2;19;10;;13;4;24;0;-0,31;0;27;2;10;20;20;15;20;15;0;5.00;6.00;7.00;7.00;7.00;;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
507;40;1;1;2;2;2;19;3;;6;3;23;0;0,22;1;21;4;10;20;40;10;10;10;1;5.00;7.00;6.00;6.00;6.00;7.00;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
506;40;1;1;2;2;2;19;7;;10;2;22;0;0,29;0;27;1;20;20;20;10;10;20;0;5.00;7.00;7.00;6.00;7.00;5.00;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
505;40;1;1;2;2;2;19;5;;8;1;21;0;-0,23;1;21;4;12;18;20;16;16;18;0;6.00;8.00;7.00;9.00;5.00;7.00;25;Operations Research;;4;9;6;SF Bay Area, CA;94,043;42,096.00;2;7;7;tech professional;;4;9;3;7;7;8;5;7;9;7;5;5;8;8;10;4;2;3;2;25.00;20.00;25.00;20.00;10.00;0.00
504;39;20;0;35;2;2;16;16;;11;16;55;0;-0,08;0;23;1;20;25;25;10;10;10;0;5.00;9.00;10.00;9.00;10.00;9.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
503;39;20;0;35;2;2;16;16;;4;15;54;0;0,54;0;28;2;40;20;20;20;0;0;0;3.00;8.00;7.00;8.00;7.00;5.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
502;39;20;0;35;2;2;16;16;;3;14;53;0;0,72;0;28;2;40;15;20;10;5;10;0;5.00;8.00;8.00;7.00;9.00;6.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
501;39;20;0;35;2;2;16;16;;8;13;52;0;0,01;0;21;2;15;20;15;30;5;15;0;4.00;6.00;6.00;6.00;7.00;5.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
500;39;20;0;35;2;2;16;16;;7;12;51;0;-0,46;0;23;2;25;10;35;15;0;15;0;1.00;8.00;8.00;8.00;8.00;9.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
499;39;20;0;35;2;2;16;16;;14;11;50;0;0,02;0;27;1;35;10;20;15;10;10;0;;;;;;;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
498;39;20;0;35;2;2;16;16;;13;10;49;0;-0,32;0;25;4;20;20;20;20;5;15;0;7.00;8.00;7.00;8.00;4.00;5.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
497;39;20;0;35;2;2;16;16;;10;9;48;0;0,5;0;22;2;30;15;25;25;5;0;0;3.00;5.00;5.00;6.00;5.00;3.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
496;39;20;0;35;2;2;16;16;;6;8;47;1;0,12;0;30;2;20;20;25;25;5;5;1;3.00;7.00;6.00;5.00;5.00;6.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
495;39;20;0;35;2;2;16;16;;15;7;46;0;-0,17;0;26;2;20;35;20;10;10;5;0;6.00;8.00;7.00;9.00;7.00;6.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
494;39;20;0;35;2;2;16;16;;12;6;45;0;-0,08;0;28;2;25;15;25;15;0;20;0;5.00;7.00;5.00;5.00;6.00;5.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
493;39;20;0;35;2;2;16;16;;9;5;44;0;-0,01;0;24;2;25;15;25;25;15;15;1;8.00;5.00;5.00;5.00;5.00;4.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
492;39;20;0;35;2;2;16;16;;5;4;43;0;-0,23;0;24;2;25;35;30;10;0;0;0;3.00;7.00;7.00;7.00;5.00;3.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
491;39;20;0;35;2;2;16;16;;2;3;42;0;0,52;0;23;4;20;25;20;15;10;10;0;4.00;9.00;8.00;6.00;6.00;5.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
490;39;20;0;35;2;2;16;16;;1;2;41;0;-0,43;0;30;4;30;20;10;30;0;10;0;5.00;5.00;5.00;10.00;5.00;;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
489;39;20;0;35;2;2;16;16;;16;1;40;0;0,07;0;25;4;25;20;25;20;10;0;0;3.00;10.00;9.00;10.00;4.00;4.00;24;Law;1.00;3;6;4;Los Angeles;90,026;24,997.00;5;6;4;lawyer;1.00;3;2;4;10;10;8;7;1;5;10;9;9;10;9;9;10;1;2;5;20.00;20.00;20.00;15.00;15.00;10.00
488;38;19;0;34;2;2;16;14;;10;16;55;1;0,11;1;23;1;20;25;25;10;10;10;1;8.00;10.00;10.00;10.00;10.00;10.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
487;38;19;0;34;2;2;16;14;;3;15;54;0;0,11;0;28;2;40;20;20;20;0;0;0;6.00;8.00;9.00;7.00;8.00;6.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
486;38;19;0;34;2;2;16;14;;2;14;53;0;0,22;0;28;2;40;15;20;10;5;10;0;6.00;9.00;9.00;8.00;9.00;6.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
485;38;19;0;34;2;2;16;14;;7;13;52;0;0,32;0;21;2;15;20;15;30;5;15;0;7.00;7.00;7.00;7.00;7.00;5.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
484;38;19;0;34;2;2;16;14;;6;12;51;0;-0,3;0;23;2;25;10;35;15;0;15;0;6.00;8.00;8.00;6.00;7.00;7.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
483;38;19;0;34;2;2;16;14;;13;11;50;1;0,41;1;27;1;35;10;20;15;10;10;1;;;;;;;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
482;38;19;0;34;2;2;16;14;;12;10;49;1;-0,36;0;25;4;20;20;20;20;5;15;1;8.00;7.00;7.00;8.00;8.00;4.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
481;38;19;0;34;2;2;16;14;;9;9;48;0;0,37;0;22;2;30;15;25;25;5;0;0;7.00;7.00;7.00;8.00;;6.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
480;38;19;0;34;2;2;16;14;;5;8;47;0;-0,14;0;30;2;20;20;25;25;5;5;1;6.00;7.00;7.00;6.00;6.00;6.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
479;38;19;0;34;2;2;16;14;;14;7;46;0;-0,32;0;26;2;20;35;20;10;10;5;1;8.00;8.00;8.00;10.00;8.00;7.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
478;38;19;0;34;2;2;16;14;;11;6;45;0;-0,19;0;28;2;25;15;25;15;0;20;1;6.00;6.00;7.00;9.00;7.00;7.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
477;38;19;0;34;2;2;16;14;;8;5;44;0;-0,16;0;24;2;25;15;25;25;15;15;1;7.00;6.00;6.00;7.00;6.00;5.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
476;38;19;0;34;2;2;16;14;;4;4;43;0;-0,61;0;24;2;25;35;30;10;0;0;0;4.00;6.00;7.00;6.00;7.00;2.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
475;38;19;0;34;2;2;16;14;;1;3;42;0;0,13;0;23;4;20;25;20;15;10;10;0;6.00;10.00;9.00;8.00;10.00;;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
474;38;19;0;34;2;2;16;14;;16;2;41;0;-0,19;0;30;4;30;20;10;30;0;10;0;5.00;5.00;5.00;5.00;5.00;;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
473;38;19;0;34;2;2;16;14;;15;1;40;0;-0,15;0;25;4;25;20;25;20;10;0;0;8.00;9.00;10.00;9.00;10.00;7.00;23;Law;1.00;1;8;1;New York;10,025;33,772.00;1;4;3;law;1.00;7;2;7;10;2;2;7;4;7;2;8;8;10;10;10;10;2;2;12;50.00;10.00;20.00;10.00;10.00;0.00
472;37;17;0;33;2;2;16;11;;7;16;55;0;-0,27;0;23;1;20;25;25;10;10;10;0;6.00;9.00;9.00;7.00;7.00;;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
471;37;17;0;33;2;2;16;11;;16;15;54;0;0,68;1;28;2;40;20;20;20;0;0;0;6.00;8.00;7.00;6.00;8.00;6.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
470;37;17;0;33;2;2;16;11;;15;14;53;0;0,46;1;28;2;40;15;20;10;5;10;0;7.00;8.00;8.00;7.00;8.00;7.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
469;37;17;0;33;2;2;16;11;;4;13;52;1;-0,05;1;21;2;15;20;15;30;5;15;1;5.00;7.00;6.00;7.00;6.00;5.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
468;37;17;0;33;2;2;16;11;;3;12;51;0;-0,47;1;23;2;25;10;35;15;0;15;0;2.00;9.00;9.00;3.00;7.00;7.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
467;37;17;0;33;2;2;16;11;;10;11;50;0;0,02;0;27;1;35;10;20;15;10;10;0;5.00;;;;;;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
466;37;17;0;33;2;2;16;11;;9;10;49;0;-0,01;0;25;4;20;20;20;20;5;15;0;6.00;8.00;8.00;6.00;8.00;3.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
465;37;17;0;33;2;2;16;11;;6;9;48;0;0,57;1;22;2;30;15;25;25;5;0;0;3.00;6.00;6.00;5.00;4.00;4.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
464;37;17;0;33;2;2;16;11;;2;8;47;0;0,32;1;30;2;20;20;25;25;5;5;0;;3.00;8.00;4.00;6.00;3.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
463;37;17;0;33;2;2;16;11;;11;7;46;0;0,09;1;26;2;20;35;20;10;10;5;0;6.00;8.00;9.00;8.00;9.00;7.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
462;37;17;0;33;2;2;16;11;;8;6;45;0;-0,01;1;28;2;25;15;25;15;0;20;1;6.00;7.00;6.00;6.00;5.00;6.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
461;37;17;0;33;2;2;16;11;;5;5;44;1;0,31;1;24;2;25;15;25;25;15;15;1;5.00;5.00;6.00;5.00;7.00;5.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
460;37;17;0;33;2;2;16;11;;1;4;43;0;-0,02;1;24;2;25;35;30;10;0;0;0;4.00;6.00;7.00;3.00;6.00;4.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
459;37;17;0;33;2;2;16;11;;14;3;42;0;0,07;0;23;4;20;25;20;15;10;10;0;4.00;8.00;9.00;6.00;4.00;;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
458;37;17;0;33;2;2;16;11;;13;2;41;0;-0,14;0;30;4;30;20;10;30;0;10;0;5.00;5.00;5.00;5.00;5.00;;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
457;37;17;0;33;2;2;16;11;;12;1;40;0;0,13;0;25;4;25;20;25;20;10;0;0;4.00;6.00;8.00;7.00;6.00;3.00;27;Organizational Psychology;3.00;2;5;8;Cincinnati, OH;45,213;30,038.00;2;6;2;Organizational Change Consultant;7.00;6;4;6;10;9;8;7;6;7;5;6;10;7;8;7;4;9;7;3;10.00;10.00;30.00;25.00;10.00;15.00
456;36;16;0;31;2;2;16;6;;2;16;55;0;-0,12;0;23;1;20;25;25;10;10;10;1;6.00;9.00;9.00;8.00;9.00;7.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
455;36;16;0;31;2;2;16;6;;11;15;54;0;0,83;1;28;2;40;20;20;20;0;0;0;9.00;8.00;7.00;6.00;7.00;6.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
454;36;16;0;31;2;2;16;6;;10;14;53;0;0,77;1;28;2;40;15;20;10;5;10;0;7.00;8.00;8.00;7.00;8.00;6.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
453;36;16;0;31;2;2;16;6;;15;13;52;0;-0,15;1;21;2;15;20;15;30;5;15;1;6.00;6.00;6.00;7.00;5.00;5.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
452;36;16;0;31;2;2;16;6;;14;12;51;1;-0,47;1;23;2;25;10;35;15;0;15;1;5.00;6.00;8.00;5.00;5.00;2.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
451;36;16;0;31;2;2;16;6;;5;11;50;0;-0,02;0;27;1;35;10;20;15;10;10;0;7.00;;;;;;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
450;36;16;0;31;2;2;16;6;;4;10;49;1;0;0;25;4;20;20;20;20;5;15;1;8.00;8.00;7.00;7.00;10.00;5.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
449;36;16;0;31;2;2;16;6;;1;9;48;0;0,28;1;22;2;30;15;25;25;5;0;0;6.00;8.00;7.00;7.00;9.00;4.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
448;36;16;0;31;2;2;16;6;;13;8;47;0;0,16;1;30;2;20;20;25;25;5;5;1;6.00;6.00;6.00;5.00;8.00;4.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
447;36;16;0;31;2;2;16;6;;6;7;46;0;0,29;1;26;2;20;35;20;10;10;5;0;6.00;7.00;8.00;6.00;9.00;7.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
446;36;16;0;31;2;2;16;6;;3;6;45;0;-0,06;1;28;2;25;15;25;15;0;20;1;7.00;7.00;8.00;7.00;7.00;7.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
445;36;16;0;31;2;2;16;6;;16;5;44;0;0,48;1;24;2;25;15;25;25;15;15;1;7.00;7.00;7.00;5.00;6.00;7.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
444;36;16;0;31;2;2;16;6;;12;4;43;0;0,05;1;24;2;25;35;30;10;0;0;1;6.00;5.00;5.00;4.00;5.00;4.00;26;Statistics;2.00;2;7;8;Brandeis University;8,691;;2;5;2;Biostatistics;4.00;6;1;4;6;7;7;7;1;3;9;1;9;6;6;7;5;1;6;8;20.00;25.00;20.00;15.00;15.00;5.00
